Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2018,2018 Annual,"Smoking - $75,000 or More",Delaware,41.0,11.8,1.11,14.9,8.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Florida,7.0,7.3,-0.97,8.9,5.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Georgia,17.0,8.6,-0.37,10.6,6.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Hawaii,35.0,10.1,0.32,11.9,8.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Idaho,3.0,6.6,-1.3,8.7,4.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Illinois,22.0,9.5,0.05,11.4,7.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Indiana,47.0,13.4,1.85,15.1,11.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Iowa,27.0,9.7,0.14,11.3,8.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Kansas,26.0,9.6,0.09,10.6,8.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Kentucky,49.0,14.2,2.0,17.1,11.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Louisiana,45.0,12.8,1.58,15.2,10.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Maine,4.0,7.1,-1.07,8.7,5.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Maryland,22.0,9.5,0.05,10.9,8.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Massachusetts,12.0,8.3,-0.51,10.1,6.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Michigan,38.0,10.8,0.65,12.3,9.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Minnesota,16.0,8.5,-0.42,9.5,7.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Mississippi,49.0,14.2,2.0,17.8,10.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Missouri,44.0,12.7,1.53,14.9,10.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Montana,5.0,7.2,-1.02,9.1,5.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Nebraska,14.0,8.4,-0.46,9.8,7.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Nevada,42.0,12.1,1.25,15.7,8.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",New Hampshire,20.0,8.9,-0.23,10.9,6.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",New Jersey,33.0,10.0,0.28,11.6,8.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",New Mexico,17.0,8.6,-0.37,10.8,6.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",New York,29.0,9.8,0.19,11.2,8.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",North Carolina,12.0,8.3,-0.51,10.5,6.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",North Dakota,48.0,13.7,1.99,15.7,11.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Ohio,38.0,10.8,0.65,12.6,9.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Oklahoma,22.0,9.5,0.05,11.5,7.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Oregon,11.0,8.1,-0.6,9.8,6.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Pennsylvania,40.0,11.2,0.83,13.3,9.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Rhode Island,32.0,9.9,0.23,12.3,7.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",South Carolina,37.0,10.3,0.42,12.1,8.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",South Dakota,22.0,9.5,0.05,12.2,6.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Tennessee,8.0,7.5,-0.88,9.5,5.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Texas,27.0,9.7,0.14,12.0,7.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Utah,1.0,4.4,-2.0,5.3,3.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Vermont,2.0,6.3,-1.44,7.9,4.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Virginia,29.0,9.8,0.19,11.3,8.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Washington,10.0,7.9,-0.69,9.0,6.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",West Virginia,46.0,13.3,1.81,16.1,10.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Wisconsin,21.0,9.3,-0.05,11.3,7.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",Wyoming,36.0,10.2,0.37,12.4,8.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",United States,,9.4,,9.8,9.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - $75,000 or More",District of Columbia,,6.5,,8.1,4.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Alabama,41.0,34.7,1.35,37.9,31.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Alaska,49.0,41.6,2.0,49.9,33.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Arizona,11.0,25.1,-0.25,27.2,23.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Arkansas,47.0,38.3,1.95,43.0,33.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",California,1.0,16.7,-1.65,19.0,14.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Colorado,14.0,26.6,0.0,29.7,23.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Connecticut,7.0,22.2,-0.74,25.2,19.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Delaware,15.0,26.7,0.02,31.1,22.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Florida,9.0,24.7,-0.32,27.5,22.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Georgia,17.0,27.1,0.08,30.2,24.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Hawaii,2.0,18.1,-1.42,20.7,15.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Idaho,10.0,25.0,-0.27,29.0,21.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Illinois,12.0,26.1,-0.08,29.5,22.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Indiana,43.0,35.4,1.47,37.7,33.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Iowa,36.0,32.3,0.95,35.5,29.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Kansas,31.0,31.4,0.8,33.5,29.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Kentucky,50.0,42.5,2.0,46.8,38.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Louisiana,39.0,34.1,1.25,37.7,30.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Maine,31.0,31.4,0.8,34.6,28.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Maryland,18.0,27.3,0.12,30.8,23.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Massachusetts,22.0,27.8,0.2,33.6,22.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Michigan,38.0,33.7,1.19,36.5,31.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Minnesota,23.0,27.9,0.22,30.2,25.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Mississippi,35.0,32.1,0.92,35.7,28.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Missouri,45.0,37.4,1.8,41.1,33.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Montana,40.0,34.2,1.27,37.9,30.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Nebraska,21.0,27.7,0.18,30.4,25.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Nevada,24.0,28.1,0.25,33.1,23.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",New Hampshire,28.0,30.8,0.7,35.8,25.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",New Jersey,6.0,20.6,-1.0,23.5,17.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",New Mexico,16.0,27.0,0.07,30.0,24.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",New York,5.0,20.4,-1.04,22.6,18.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",North Carolina,19.0,27.5,0.15,31.3,23.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",North Dakota,42.0,34.8,1.37,38.8,30.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Ohio,43.0,35.4,1.47,38.2,32.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Oklahoma,28.0,30.8,0.7,34.2,27.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Oregon,19.0,27.5,0.15,30.9,24.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Pennsylvania,30.0,31.2,0.77,34.8,27.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Rhode Island,8.0,23.3,-0.55,27.0,19.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",South Carolina,27.0,30.7,0.69,33.2,28.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",South Dakota,37.0,33.0,1.07,38.8,27.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Tennessee,46.0,38.2,1.94,41.8,34.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Texas,4.0,19.6,-1.17,22.6,16.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Utah,3.0,19.3,-1.22,22.3,16.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Vermont,26.0,30.0,0.57,33.8,26.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Virginia,25.0,29.9,0.55,33.2,26.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Washington,13.0,26.2,-0.07,28.9,23.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",West Virginia,48.0,39.5,2.0,42.5,36.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Wisconsin,34.0,32.0,0.9,36.3,27.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",Wyoming,31.0,31.4,0.8,35.7,27.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",United States,,26.6,,27.2,26.0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Smoking - Less Than $25,000",District of Columbia,,36.2,,40.6,31.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2019,2019 Annual,"Smoking - $25-$49,999",Alabama,49.0,24.3,1.9,27.6,21.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Alaska,36.0,21.8,1.07,27.4,16.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Arizona,6.0,15.9,-0.9,18.9,12.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Arkansas,46.0,23.8,1.74,27.7,19.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",California,2.0,12.8,-1.94,15.0,10.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Colorado,13.0,17.9,-0.23,20.4,15.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Connecticut,12.0,17.5,-0.37,20.4,14.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Delaware,24.0,20.0,0.47,23.9,16.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Florida,9.0,16.5,-0.7,19.5,13.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Georgia,33.0,21.5,0.97,24.3,18.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Hawaii,4.0,15.3,-1.1,17.9,12.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Idaho,21.0,19.7,0.37,23.8,15.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Illinois,15.0,18.1,-0.17,21.3,14.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Indiana,41.0,22.6,1.33,25.4,19.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Iowa,19.0,19.2,0.2,21.4,17.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Kansas,25.0,20.1,0.5,22.3,17.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Kentucky,43.0,22.9,1.43,26.5,19.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Louisiana,32.0,21.4,0.93,25.2,17.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Maine,23.0,19.9,0.43,22.6,17.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Maryland,5.0,15.8,-0.93,18.1,13.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Massachusetts,13.0,17.9,-0.23,21.6,14.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Michigan,34.0,21.7,1.03,24.3,19.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Minnesota,25.0,20.1,0.5,21.8,18.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Mississippi,34.0,21.7,1.03,24.9,18.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Missouri,29.0,20.6,0.67,23.8,17.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Montana,45.0,23.1,1.5,26.6,19.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Nebraska,17.0,18.7,0.03,20.9,16.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Nevada,22.0,19.8,0.4,24.6,15.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",New Hampshire,39.0,22.3,1.23,26.3,18.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",New Jersey,29.0,20.6,0.67,28.7,12.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",New Mexico,8.0,16.3,-0.77,19.1,13.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",New York,7.0,16.2,-0.8,18.1,14.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",North Carolina,28.0,20.3,0.57,23.7,16.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",North Dakota,47.0,23.9,1.77,27.7,20.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Ohio,48.0,24.0,1.8,26.6,21.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Oklahoma,44.0,23.0,1.47,26.4,19.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Oregon,27.0,20.2,0.53,23.4,16.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Pennsylvania,15.0,18.1,-0.17,21.0,15.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Rhode Island,11.0,17.3,-0.43,20.9,13.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",South Carolina,37.0,21.9,1.1,24.5,19.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",South Dakota,37.0,21.9,1.1,26.0,17.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Tennessee,50.0,24.6,2.0,28.3,20.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Texas,10.0,17.1,-0.5,21.4,12.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Utah,1.0,12.6,-2.0,14.6,10.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Vermont,17.0,18.7,0.03,21.8,15.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Virginia,20.0,19.5,0.3,22.1,16.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Washington,3.0,13.9,-1.57,16.0,11.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",West Virginia,40.0,22.4,1.27,25.4,19.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Wisconsin,31.0,20.8,0.73,24.4,17.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",Wyoming,42.0,22.7,1.37,26.4,19.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",District of Columbia,,18.8,,23.5,14.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $25-$49,999",United States,,18.6,,19.3,18.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Alabama,25.0,14.7,-0.19,18.2,11.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Alaska,38.0,16.8,0.47,22.7,10.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Arizona,11.0,12.9,-0.75,16.3,9.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Arkansas,46.0,20.3,1.56,25.2,15.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",California,17.0,13.8,-0.47,16.6,11.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Colorado,23.0,14.4,-0.28,17.0,11.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Connecticut,5.0,10.2,-1.59,12.4,8.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Delaware,9.0,12.6,-0.84,16.0,9.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Florida,8.0,11.7,-1.12,14.2,9.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Georgia,21.0,14.2,-0.34,17.0,11.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Hawaii,14.0,13.4,-0.59,16.5,10.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Idaho,2.0,9.3,-1.87,12.7,5.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Illinois,39.0,17.1,0.56,20.8,13.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Indiana,50.0,22.4,2.0,26.1,18.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Iowa,32.0,15.9,0.19,18.1,13.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Kansas,32.0,15.9,0.19,18.4,13.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Kentucky,41.0,17.8,0.78,21.9,13.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Louisiana,49.0,21.7,2.0,26.4,16.9,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Maine,18.0,13.9,-0.44,17.1,10.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Maryland,13.0,13.1,-0.69,15.5,10.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Massachusetts,27.0,14.8,-0.16,18.8,10.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Michigan,34.0,16.1,0.25,18.7,13.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Minnesota,36.0,16.5,0.37,18.4,14.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Mississippi,14.0,13.4,-0.59,17.1,9.7,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Missouri,43.0,18.5,1.0,22.7,14.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Montana,23.0,14.4,-0.28,18.2,10.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Nebraska,25.0,14.7,-0.19,17.1,12.4,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Nevada,40.0,17.4,0.65,23.2,11.5,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",New Hampshire,28.0,14.9,-0.12,18.6,11.3,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",New Jersey,3.0,10.0,-1.65,14.0,6.0,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",New Mexico,4.0,10.1,-1.62,13.0,7.1,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",New York,16.0,13.7,-0.5,15.7,11.8,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",North Carolina,19.0,14.0,-0.41,17.8,10.2,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",North Dakota,45.0,19.8,1.4,23.9,15.6,"CDC, Behavioral Risk Factor Surveillance System",2018
2019,2019 Annual,"Smoking - $50-$74,999",Ohio,42.0,18.4,0.97,21.3,15.6,"CDC, Behavioral Risk Factor Surveillance System",2018
